canonical_id,topic_id,verification_status,method,evidence_json,version,graph_release_id
canonical:heritage:70365d99-8671-4c54-a0d0-e26561701a63,topic:culture,VERIFIED,deterministic_structured_mapping,"[{""evidence_type"": ""CASE_CATEGORY"", ""field"": ""category"", ""resolution_case_id"": ""resolution-case:7f2c750d8ce5da0cf3bc"", ""value"": ""유적""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""primary_type"", ""source"": ""AKS"", ""source_record_id"": ""AKS:ARTICLE:E0015678:sha256-7515b6340166226d"", ""value"": ""유적/건물""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""primary_type"", ""source"": ""AKS"", ""source_record_id"": ""AKS:ARTICLE:E0015679:sha256-7515b6340166226d"", ""value"": ""유적/건물""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""thesaurus_category"", ""source"": ""THESAURUS"", ""source_record_id"": ""THESAURUS:TERM:8403278:sha256-1022516a18f91e61"", ""value"": ""문화재""}]",classification-anchor-v1,korean-history-fact-graph-2026-07-28-contextual-v7
canonical:heritage:70365d99-8671-4c54-a0d0-e26561701a63,topic:society,VERIFIED,deterministic_structured_mapping,"[{""evidence_type"": ""SOURCE_METADATA"", ""field"": ""thesaurus_category"", ""source"": ""THESAURUS"", ""source_record_id"": ""THESAURUS:TERM:8403236:sha256-1022516a18f91e61"", ""value"": ""교육>전근대교육기관""}]",classification-anchor-v1,korean-history-fact-graph-2026-07-28-contextual-v7
canonical:organization:e926d437-fc02-4dee-9dad-f689656db7f3,topic:institutional_system,VERIFIED,deterministic_structured_mapping,"[{""evidence_type"": ""SOURCE_METADATA"", ""field"": ""thesaurus_category"", ""source"": ""THESAURUS"", ""source_record_id"": ""THESAURUS:TERM:8763:sha256-1022516a18f91e61"", ""value"": ""정치·행정·법제>정치>정치조직·단체""}]",classification-anchor-v1,korean-history-fact-graph-2026-07-28-contextual-v7
canonical:organization:e926d437-fc02-4dee-9dad-f689656db7f3,topic:politics,VERIFIED,deterministic_structured_mapping,"[{""evidence_type"": ""SOURCE_METADATA"", ""field"": ""thesaurus_category"", ""source"": ""THESAURUS"", ""source_record_id"": ""THESAURUS:TERM:8763:sha256-1022516a18f91e61"", ""value"": ""정치·행정·법제>정치>정치조직·단체""}]",classification-anchor-v1,korean-history-fact-graph-2026-07-28-contextual-v7
canonical:organization:e926d437-fc02-4dee-9dad-f689656db7f3,topic:society,VERIFIED,deterministic_structured_mapping,"[{""evidence_type"": ""SOURCE_METADATA"", ""field"": ""thesaurus_category"", ""source"": ""THESAURUS"", ""source_record_id"": ""THESAURUS:TERM:8762:sha256-1022516a18f91e61"", ""value"": ""사회운동·독립운동>사회운동>민족주의운동(사회)""}]",classification-anchor-v1,korean-history-fact-graph-2026-07-28-contextual-v7
canonical:person:fc302130-3ba7-4c99-acde-0a4ddba8673a,topic:person,VERIFIED,deterministic_structured_mapping,"[{""evidence_type"": ""ENTITY_TYPE"", ""field"": ""entity_type"", ""value"": ""Person""}, {""evidence_type"": ""CASE_CATEGORY"", ""field"": ""category"", ""resolution_case_id"": ""resolution-case:543bee7765a1fcc3e50a"", ""value"": ""인물""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""primary_type"", ""source"": ""AKS"", ""source_record_id"": ""AKS:ARTICLE:E0001241:sha256-7515b6340166226d"", ""value"": ""인물/전통 인물""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""thesaurus_category"", ""source"": ""THESAURUS"", ""source_record_id"": ""THESAURUS:TERM:21229:sha256-1022516a18f91e61"", ""value"": ""인명""}]",classification-anchor-v1,korean-history-fact-graph-2026-07-28-contextual-v7
canonical:person:07150a06-1d58-44fd-a307-5253a4145cf7,topic:person,VERIFIED,deterministic_structured_mapping,"[{""evidence_type"": ""ENTITY_TYPE"", ""field"": ""entity_type"", ""value"": ""Person""}, {""evidence_type"": ""CASE_CATEGORY"", ""field"": ""category"", ""resolution_case_id"": ""resolution-case:986c92a9d0680abd1b25"", ""value"": ""인물""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""primary_type"", ""source"": ""AKS"", ""source_record_id"": ""AKS:ARTICLE:E0055748:sha256-7515b6340166226d"", ""value"": ""인물/전통 인물""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""thesaurus_category"", ""source"": ""THESAURUS"", ""source_record_id"": ""THESAURUS:TERM:21559:sha256-1022516a18f91e61"", ""value"": ""인명""}]",classification-anchor-v1,korean-history-fact-graph-2026-07-28-contextual-v7
canonical:heritage:3e3431d6-abab-4442-b15e-58950e10fdd4,topic:culture,VERIFIED,deterministic_structured_mapping,"[{""evidence_type"": ""CASE_CATEGORY"", ""field"": ""category"", ""resolution_case_id"": ""resolution-case:7f2c750d8ce5da0cf3bc"", ""value"": ""유적""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""primary_type"", ""source"": ""AKS"", ""source_record_id"": ""AKS:ARTICLE:E0015680:sha256-7515b6340166226d"", ""value"": ""유적/건물""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""thesaurus_category"", ""source"": ""THESAURUS"", ""source_record_id"": ""THESAURUS:TERM:8403272:sha256-1022516a18f91e61"", ""value"": ""문화재""}]",classification-anchor-v1,korean-history-fact-graph-2026-07-28-contextual-v7
canonical:heritage:3e3431d6-abab-4442-b15e-58950e10fdd4,topic:society,VERIFIED,deterministic_structured_mapping,"[{""evidence_type"": ""SOURCE_METADATA"", ""field"": ""thesaurus_category"", ""source"": ""THESAURUS"", ""source_record_id"": ""THESAURUS:TERM:8403228:sha256-1022516a18f91e61"", ""value"": ""교육>전근대교육기관""}]",classification-anchor-v1,korean-history-fact-graph-2026-07-28-contextual-v7
canonical:person:a9af0e38-9176-4f53-9c1e-facb22d7db5f,topic:person,VERIFIED,deterministic_structured_mapping,"[{""evidence_type"": ""ENTITY_TYPE"", ""field"": ""entity_type"", ""value"": ""Person""}, {""evidence_type"": ""CASE_CATEGORY"", ""field"": ""category"", ""resolution_case_id"": ""resolution-case:8e8e7932e154f663aef5"", ""value"": ""인물""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""primary_type"", ""source"": ""AKS"", ""source_record_id"": ""AKS:ARTICLE:E0020279:sha256-7515b6340166226d"", ""value"": ""인물/근현대 인물""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""thesaurus_category"", ""source"": ""THESAURUS"", ""source_record_id"": ""THESAURUS:TERM:21121:sha256-1022516a18f91e61"", ""value"": ""인명""}]",classification-anchor-v1,korean-history-fact-graph-2026-07-28-contextual-v7
canonical:person:1a4f7c67-7100-4ecc-ba6c-df7f43cd968d,topic:person,VERIFIED,deterministic_structured_mapping,"[{""evidence_type"": ""ENTITY_TYPE"", ""field"": ""entity_type"", ""value"": ""Person""}, {""evidence_type"": ""CASE_CATEGORY"", ""field"": ""category"", ""resolution_case_id"": ""resolution-case:b5b524898974b7e37215"", ""value"": ""인물""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""primary_type"", ""source"": ""AKS"", ""source_record_id"": ""AKS:ARTICLE:E0050940:sha256-7515b6340166226d"", ""value"": ""인물/전통 인물""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""thesaurus_category"", ""source"": ""THESAURUS"", ""source_record_id"": ""THESAURUS:TERM:22180:sha256-1022516a18f91e61"", ""value"": ""인명""}]",classification-anchor-v1,korean-history-fact-graph-2026-07-28-contextual-v7
canonical:person:1e581f6f-499f-4590-b4f3-03965dbfc043,topic:person,VERIFIED,deterministic_structured_mapping,"[{""evidence_type"": ""ENTITY_TYPE"", ""field"": ""entity_type"", ""value"": ""Person""}, {""evidence_type"": ""CASE_CATEGORY"", ""field"": ""category"", ""resolution_case_id"": ""resolution-case:854a97d0ccbe2fc61ef0"", ""value"": ""인물""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""primary_type"", ""source"": ""AKS"", ""source_record_id"": ""AKS:ARTICLE:E0057440:sha256-7515b6340166226d"", ""value"": ""인물/근현대 인물""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""thesaurus_category"", ""source"": ""THESAURUS"", ""source_record_id"": ""THESAURUS:TERM:21562:sha256-1022516a18f91e61"", ""value"": ""인명""}]",classification-anchor-v1,korean-history-fact-graph-2026-07-28-contextual-v7
canonical:person:5d2d2162-0645-48ef-a050-4153581da296,topic:person,VERIFIED,deterministic_structured_mapping,"[{""evidence_type"": ""ENTITY_TYPE"", ""field"": ""entity_type"", ""value"": ""Person""}, {""evidence_type"": ""CASE_CATEGORY"", ""field"": ""category"", ""resolution_case_id"": ""resolution-case:c95a12366e7479bd4beb"", ""value"": ""인물""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""primary_type"", ""source"": ""AKS"", ""source_record_id"": ""AKS:ARTICLE:E0006938:sha256-7515b6340166226d"", ""value"": ""인물/전통 인물""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""thesaurus_category"", ""source"": ""THESAURUS"", ""source_record_id"": ""THESAURUS:TERM:21660:sha256-1022516a18f91e61"", ""value"": ""인명""}]",classification-anchor-v1,korean-history-fact-graph-2026-07-28-contextual-v7
canonical:person:e451c6ab-c4fa-41a5-b18d-1941dd9f1082,topic:person,VERIFIED,deterministic_structured_mapping,"[{""evidence_type"": ""ENTITY_TYPE"", ""field"": ""entity_type"", ""value"": ""Person""}, {""evidence_type"": ""CASE_CATEGORY"", ""field"": ""category"", ""resolution_case_id"": ""resolution-case:fee6931aadc3ed265680"", ""value"": ""인물""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""primary_type"", ""source"": ""AKS"", ""source_record_id"": ""AKS:ARTICLE:E0009361:sha256-7515b6340166226d"", ""value"": ""인물/전통 인물""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""thesaurus_category"", ""source"": ""THESAURUS"", ""source_record_id"": ""THESAURUS:TERM:21826:sha256-1022516a18f91e61"", ""value"": ""인명""}]",classification-anchor-v1,korean-history-fact-graph-2026-07-28-contextual-v7
canonical:person:83229a0b-29ef-4fee-a21f-417fbf10790e,topic:person,VERIFIED,deterministic_structured_mapping,"[{""evidence_type"": ""ENTITY_TYPE"", ""field"": ""entity_type"", ""value"": ""Person""}, {""evidence_type"": ""CASE_CATEGORY"", ""field"": ""category"", ""resolution_case_id"": ""resolution-case:025a744a957ca0b40124"", ""value"": ""인물""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""primary_type"", ""source"": ""AKS"", ""source_record_id"": ""AKS:ARTICLE:E0035852:sha256-7515b6340166226d"", ""value"": ""인물/근현대 인물""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""thesaurus_category"", ""source"": ""THESAURUS"", ""source_record_id"": ""THESAURUS:TERM:22912:sha256-1022516a18f91e61"", ""value"": ""인명""}]",classification-anchor-v1,korean-history-fact-graph-2026-07-28-contextual-v7
canonical:person:4f5713c3-46c4-42d0-9779-5789f6e2885b,topic:person,VERIFIED,deterministic_structured_mapping,"[{""evidence_type"": ""ENTITY_TYPE"", ""field"": ""entity_type"", ""value"": ""Person""}, {""evidence_type"": ""CASE_CATEGORY"", ""field"": ""category"", ""resolution_case_id"": ""resolution-case:ce0dedf16711e4f87a73"", ""value"": ""인물""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""primary_type"", ""source"": ""AKS"", ""source_record_id"": ""AKS:ARTICLE:E0010428:sha256-7515b6340166226d"", ""value"": ""인물/전통 인물""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""thesaurus_category"", ""source"": ""THESAURUS"", ""source_record_id"": ""THESAURUS:TERM:21080:sha256-1022516a18f91e61"", ""value"": ""인명""}]",classification-anchor-v1,korean-history-fact-graph-2026-07-28-contextual-v7
canonical:person:fd7339f7-8175-4ed6-b486-6be2665f4b3e,topic:person,VERIFIED,deterministic_structured_mapping,"[{""evidence_type"": ""ENTITY_TYPE"", ""field"": ""entity_type"", ""value"": ""Person""}, {""evidence_type"": ""CASE_CATEGORY"", ""field"": ""category"", ""resolution_case_id"": ""resolution-case:2833faced8e576ae93bb"", ""value"": ""인물""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""primary_type"", ""source"": ""AKS"", ""source_record_id"": ""AKS:ARTICLE:E0043762:sha256-7515b6340166226d"", ""value"": ""인물/전통 인물""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""thesaurus_category"", ""source"": ""THESAURUS"", ""source_record_id"": ""THESAURUS:TERM:23146:sha256-1022516a18f91e61"", ""value"": ""인명""}]",classification-anchor-v1,korean-history-fact-graph-2026-07-28-contextual-v7
canonical:person:934ae4df-c53f-4bf2-a8ba-fa22fdb9dc4d,topic:person,VERIFIED,deterministic_structured_mapping,"[{""evidence_type"": ""ENTITY_TYPE"", ""field"": ""entity_type"", ""value"": ""Person""}, {""evidence_type"": ""CASE_CATEGORY"", ""field"": ""category"", ""resolution_case_id"": ""resolution-case:12ed83a162f730e14a71"", ""value"": ""인물""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""primary_type"", ""source"": ""AKS"", ""source_record_id"": ""AKS:ARTICLE:E0032704:sha256-7515b6340166226d"", ""value"": ""인물/근현대 인물""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""thesaurus_category"", ""source"": ""THESAURUS"", ""source_record_id"": ""THESAURUS:TERM:22786:sha256-1022516a18f91e61"", ""value"": ""인명""}]",classification-anchor-v1,korean-history-fact-graph-2026-07-28-contextual-v7
canonical:person:3125dd04-5dab-48c5-b0c0-34512e34ef17,topic:person,VERIFIED,deterministic_structured_mapping,"[{""evidence_type"": ""ENTITY_TYPE"", ""field"": ""entity_type"", ""value"": ""Person""}, {""evidence_type"": ""CASE_CATEGORY"", ""field"": ""category"", ""resolution_case_id"": ""resolution-case:4a4af5ba2b99fe60312a"", ""value"": ""인물""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""primary_type"", ""source"": ""AKS"", ""source_record_id"": ""AKS:ARTICLE:E0009385:sha256-7515b6340166226d"", ""value"": ""인물/전통 인물""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""thesaurus_category"", ""source"": ""THESAURUS"", ""source_record_id"": ""THESAURUS:TERM:21829:sha256-1022516a18f91e61"", ""value"": ""인명""}]",classification-anchor-v1,korean-history-fact-graph-2026-07-28-contextual-v7
canonical:person:87949ff6-77d1-4019-8a32-b26479095b1b,topic:person,VERIFIED,deterministic_structured_mapping,"[{""evidence_type"": ""ENTITY_TYPE"", ""field"": ""entity_type"", ""value"": ""Person""}, {""evidence_type"": ""CASE_CATEGORY"", ""field"": ""category"", ""resolution_case_id"": ""resolution-case:7cc087ee09b5f5b71c2a"", ""value"": ""인물""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""primary_type"", ""source"": ""AKS"", ""source_record_id"": ""AKS:ARTICLE:E0041588:sha256-7515b6340166226d"", ""value"": ""인물/전통 인물""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""thesaurus_category"", ""source"": ""THESAURUS"", ""source_record_id"": ""THESAURUS:TERM:22990:sha256-1022516a18f91e61"", ""value"": ""인명""}]",classification-anchor-v1,korean-history-fact-graph-2026-07-28-contextual-v7
canonical:person:1856f89b-bc3d-4892-94de-13bf7a946bb4,topic:person,VERIFIED,deterministic_structured_mapping,"[{""evidence_type"": ""ENTITY_TYPE"", ""field"": ""entity_type"", ""value"": ""Person""}, {""evidence_type"": ""CASE_CATEGORY"", ""field"": ""category"", ""resolution_case_id"": ""resolution-case:20f727dc615921978772"", ""value"": ""인물""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""primary_type"", ""source"": ""AKS"", ""source_record_id"": ""AKS:ARTICLE:E0042339:sha256-7515b6340166226d"", ""value"": ""인물/근현대 인물""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""thesaurus_category"", ""source"": ""THESAURUS"", ""source_record_id"": ""THESAURUS:TERM:21247:sha256-1022516a18f91e61"", ""value"": ""인명""}]",classification-anchor-v1,korean-history-fact-graph-2026-07-28-contextual-v7
canonical:work:f9dec188-0a85-4d29-ae4a-c47d452700e8,topic:culture,VERIFIED,deterministic_structured_mapping,"[{""evidence_type"": ""CASE_CATEGORY"", ""field"": ""category"", ""resolution_case_id"": ""resolution-case:a32fd5c64cff473c1ba5"", ""value"": ""문헌""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""primary_type"", ""source"": ""AKS"", ""source_record_id"": ""AKS:ARTICLE:E0052270:sha256-7515b6340166226d"", ""value"": ""문헌/문서""}]",classification-anchor-v1,korean-history-fact-graph-2026-07-28-contextual-v7
canonical:work:f9dec188-0a85-4d29-ae4a-c47d452700e8,topic:society,VERIFIED,deterministic_structured_mapping,"[{""evidence_type"": ""SOURCE_METADATA"", ""field"": ""thesaurus_category"", ""source"": ""THESAURUS"", ""source_record_id"": ""THESAURUS:TERM:7505:sha256-1022516a18f91e61"", ""value"": ""사회운동·독립운동>사회사상""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""thesaurus_category"", ""source"": ""THESAURUS"", ""source_record_id"": ""THESAURUS:TERM:7506:sha256-1022516a18f91e61"", ""value"": ""사회운동·독립운동>독립운동>무정부주의운동""}]",classification-anchor-v1,korean-history-fact-graph-2026-07-28-contextual-v7
canonical:event:3680b441-8eb3-4778-bcf4-6b001cdc8529,topic:event,VERIFIED,deterministic_structured_mapping,"[{""evidence_type"": ""ENTITY_TYPE"", ""field"": ""entity_type"", ""value"": ""Event""}, {""evidence_type"": ""CASE_CATEGORY"", ""field"": ""category"", ""resolution_case_id"": ""resolution-case:758dd0b667abf97aa40f"", ""value"": ""사건""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""primary_type"", ""source"": ""AKS"", ""source_record_id"": ""AKS:ARTICLE:E0006527:sha256-7515b6340166226d"", ""value"": ""사건/사회운동""}]",classification-anchor-v1,korean-history-fact-graph-2026-07-28-contextual-v7
canonical:event:3680b441-8eb3-4778-bcf4-6b001cdc8529,topic:society,VERIFIED,deterministic_structured_mapping,"[{""evidence_type"": ""SOURCE_METADATA"", ""field"": ""primary_type"", ""source"": ""AKS"", ""source_record_id"": ""AKS:ARTICLE:E0006527:sha256-7515b6340166226d"", ""value"": ""사건/사회운동""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""thesaurus_category"", ""source"": ""THESAURUS"", ""source_record_id"": ""THESAURUS:TERM:2229:sha256-1022516a18f91e61"", ""value"": ""사회운동·독립운동>사회운동>계몽운동""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""thesaurus_category"", ""source"": ""THESAURUS"", ""source_record_id"": ""THESAURUS:TERM:4199098:sha256-1022516a18f91e61"", ""value"": ""사회운동·독립운동>독립운동>민족주의운동(독립)""}]",classification-anchor-v1,korean-history-fact-graph-2026-07-28-contextual-v7
canonical:person:958f23a5-07df-4023-be73-7c3d7132db4d,topic:person,VERIFIED,deterministic_structured_mapping,"[{""evidence_type"": ""ENTITY_TYPE"", ""field"": ""entity_type"", ""value"": ""Person""}, {""evidence_type"": ""CASE_CATEGORY"", ""field"": ""category"", ""resolution_case_id"": ""resolution-case:a2ce61f47e144f14a036"", ""value"": ""인물""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""primary_type"", ""source"": ""AKS"", ""source_record_id"": ""AKS:ARTICLE:E0010494:sha256-7515b6340166226d"", ""value"": ""인물/전통 인물""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""thesaurus_category"", ""source"": ""THESAURUS"", ""source_record_id"": ""THESAURUS:TERM:21082:sha256-1022516a18f91e61"", ""value"": ""인명""}]",classification-anchor-v1,korean-history-fact-graph-2026-07-28-contextual-v7
canonical:person:1c697e2f-da84-4fe1-9b92-d69a69484027,topic:person,VERIFIED,deterministic_structured_mapping,"[{""evidence_type"": ""ENTITY_TYPE"", ""field"": ""entity_type"", ""value"": ""Person""}, {""evidence_type"": ""CASE_CATEGORY"", ""field"": ""category"", ""resolution_case_id"": ""resolution-case:73349908c75df4726650"", ""value"": ""인물""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""primary_type"", ""source"": ""AKS"", ""source_record_id"": ""AKS:ARTICLE:E0057744:sha256-7515b6340166226d"", ""value"": ""인물/전통 인물""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""thesaurus_category"", ""source"": ""THESAURUS"", ""source_record_id"": ""THESAURUS:TERM:22375:sha256-1022516a18f91e61"", ""value"": ""인명""}]",classification-anchor-v1,korean-history-fact-graph-2026-07-28-contextual-v7
canonical:person:15083e48-68c0-40dc-96ed-df5e5445f203,topic:person,VERIFIED,deterministic_structured_mapping,"[{""evidence_type"": ""ENTITY_TYPE"", ""field"": ""entity_type"", ""value"": ""Person""}, {""evidence_type"": ""CASE_CATEGORY"", ""field"": ""category"", ""resolution_case_id"": ""resolution-case:7a9ff9b37ac55ac4f51b"", ""value"": ""인물""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""primary_type"", ""source"": ""AKS"", ""source_record_id"": ""AKS:ARTICLE:E0039379:sha256-7515b6340166226d"", ""value"": ""인물/전통 인물""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""thesaurus_category"", ""source"": ""THESAURUS"", ""source_record_id"": ""THESAURUS:TERM:29371498:sha256-1022516a18f91e61"", ""value"": ""인명""}]",classification-anchor-v1,korean-history-fact-graph-2026-07-28-contextual-v7
