entity_name_id,canonical_id,match_status,method,version,graph_release_id
entity-name:754e530a265eee6339fa,canonical:person:ae3c6bfc-dd82-4747-9b16-963494fe6670,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:bc85f034065d35cfa437,canonical:person:ebe26ba8-c8a0-4996-b666-6bc98aa058fe,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:0a7089e2f80cb66071ac,canonical:work:7290ebc2-f750-4713-873d-76fe4b604e83,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:98f7039ceaf08de2a492,canonical:person:ee9ad2ae-2cf7-4df8-b2bc-f573987a9655,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:059fbfd0f2037a36c264,canonical:person:dc57f109-bd0e-486a-9fe7-6d7b1ad0ecb2,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:d3b058f13eb77938522e,canonical:person:723394d2-4a60-4138-8434-f4fd33235392,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:98cd60c5bf895f2fe21f,canonical:organization:be45b6c8-be0a-4aad-85a0-eb490cbf3cba,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:b6decbd2bab020d2b061,canonical:person:5917b814-1408-4999-8717-5d07dc4887c6,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:6f37673f7b763f68be0f,canonical:person:289efb5b-cb04-467c-a036-2528628ec88e,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:edcec63f77b116e3039e,canonical:person:33c4e8c6-aa05-43d3-9c47-f3faf8e44fc3,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:8b0ab7b5c672d29ad30c,canonical:person:09bac066-5015-46c5-809c-193639f48e84,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:eb93490138c6bc5b892d,canonical:person:dae78d9d-f28e-4a0c-b176-9bc97cc69341,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:ea543752ba41b25376b1,canonical:person:ce33f1b8-018a-4e83-b7f9-fcffdc58acd3,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:b767e7d84c2e7a5b88d5,canonical:person:06862f31-cf65-42ef-aee0-8dba7f58cfb0,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:459bf78253b2fe25c87c,canonical:person:c40fbd01-ccc9-4e26-8076-b9d09f0f7161,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:403aae0821e076d96b07,canonical:organization:3a26bc0e-0a44-4ccb-85c2-f44305843522,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:73174a2e25b60e79ec4c,canonical:person:09266830-9ea0-4764-93b2-01a753cedae4,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:98e206c9d533b89104c9,canonical:person:8343d3a4-2864-4aef-9bf2-a0c5314a4415,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:6f010bf8884bffd7bbbc,canonical:person:72ef2a8f-dca0-428c-9020-58b8a5387da9,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:7522f46a7d855209fa36,canonical:person:6c43ef28-6e1c-4b00-b38a-7c358c4c80f5,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:c86485069a72b55b1cca,canonical:person:ce2d53e1-eef7-4a4f-be37-9a1cd7cf1473,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:6987e148ac9e8c1d2ca5,canonical:person:fae68d91-c67e-41a8-836b-f66ced902251,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:af38c3088e43689cb988,canonical:person:8064a8d8-fa15-47ef-9502-438c5c32c664,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:5cdab6f7e4cd76352ea1,canonical:person:63f9e39e-f5a8-47f2-b27d-289afaba6f7b,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:5644483a59e024b83c1c,canonical:person:338558b2-3935-4fb5-92e1-afaaa0610546,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:7735758a5daaa021346e,canonical:concept:47884cd3-9ae6-4991-948e-18908870b069,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:6bbce5e9c2deb40965b7,canonical:person:eadce061-7391-4751-ac47-7ddadf9b1b50,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:46e8b830acbd07789f4f,canonical:person:8f8b7699-9103-4d43-a585-2d9284950308,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:18db3b8dd146c1fc18c2,canonical:person:1e3262b1-fec1-457b-a221-32eecdb95519,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:cfab21e1630ded3b9bf8,canonical:person:31f8c879-8873-4d64-950b-6d06637f45dd,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:0ee34c4bf814141a7962,canonical:person:4c6722cb-3212-46e0-a2b3-1a22896666b8,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:3b69e80b538d65e49e57,canonical:person:04c916a6-5642-4b14-9ba2-24c8c3c34168,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:7c1370cc4f189af9814a,canonical:person:a1d16849-20a1-4228-981d-4e74ee04fdec,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:b964eb0b812135b78c5f,canonical:person:fa366433-da2c-4ac9-a0a5-6f97e5c3371b,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:1fe7dfba77439bbd2830,canonical:person:6d5fc8b6-c840-4e84-96b1-a50d97caa4e0,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:7283aae6fa30a4d64d7a,canonical:person:56f992d4-1f00-4350-9e23-ca5562c54844,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:4d0bc4b7debc35e8cd0f,canonical:person:cae1f649-7c52-42f7-8243-558cb6646124,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:cc5998931506f1fc89dc,canonical:person:f57c2cbd-1f2b-49c7-a853-850a7a2ee0d4,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:f1484097c5dbdd2b2a70,canonical:person:3df83d0e-a33e-4953-ab91-fa42388107fe,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:5e7326c49078a3fe1bf9,canonical:person:090fe130-33ea-445e-8b5c-e3f22f986f86,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:854c51af97a3c1331e46,canonical:person:bfbdfb61-26d3-45df-8811-bba1d32f103b,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:23b97564b2a785a100ee,canonical:person:4af8fe04-dfce-4d22-8e40-338ab72488ba,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:10d8b30a31a03bc38ad6,canonical:person:83737737-5af2-49d0-9675-45f9103a7138,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:00f05cbf80be0d0aff27,canonical:event:f5633f37-7977-406b-92fe-8ff74923559d,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:9995ae929c3926d51fe0,canonical:person:29baab19-33a2-46d6-b30f-d8659e513bd6,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:4557d98bd074e166a25c,canonical:person:3200181d-f0e4-4680-8dcc-23ab89863d9b,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:f9ede4418c1632a0bd29,canonical:person:9bd3dfc9-509f-45cf-8b9e-b3bc09e6394a,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:94a56ad7063b506848b0,canonical:person:e871563b-e7ff-4dc2-9548-51e9efe2526d,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:cd187fa53015eecfe153,canonical:person:52d93d6e-fb11-49ed-a4a4-aa781488fa53,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:b80b430d87ba58e1ecfa,canonical:person:4cf338ac-2c1e-4888-a678-100b240ec776,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:9f6e2a7aecd287aba3f5,canonical:person:f316cee7-e302-486a-a455-3e3b17a8d012,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:88156d32b05fec360a6d,canonical:person:c68fbeb5-ffa7-40aa-8285-46e1c7d17e8b,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:9960c2d8af7f46b80e53,canonical:person:68f17285-aa00-4842-9cfe-c1fcdd4e8101,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:c68b9f83dd05a7a72680,canonical:person:5d026bc0-0693-41ae-b958-6081ed90c8a5,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:00afce76468e3b117314,canonical:person:6f3ae18a-f1a4-4a9f-acaa-ae31f14308ad,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:11e0b095a6135e49270b,canonical:person:723dae4d-5098-4cd9-afa4-62dbbdf7f082,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:341a40faeb6938d55e31,canonical:person:d170152c-59e7-45d3-8ff0-cc7e99bdf839,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:47270e37b64b547f6e14,canonical:event:353efaeb-26c6-491b-b6ef-fc9c275e7223,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:802d477571173cfc9a3c,canonical:person:82700cdc-e3ec-4a64-80b6-80f2ae4bfaf9,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:48b65aef9d35396f0007,canonical:person:a4bcac04-b73a-46b3-b32e-ee2cf3030861,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:0aff9854645d2c1b88f0,canonical:person:57cc8099-7f7c-4db6-876f-4eac3579132b,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:cec61c48560710767859,canonical:person:b44dfd50-6e04-498d-ad1c-386a71d1a042,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:57fe5d6de9878b023a70,canonical:person:0fc4b688-d03e-44cc-a4cf-fc91247ee830,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:2d7af4a23546f3acfc0f,canonical:person:c9c9f0d4-ef04-4327-8bfc-55d1aed67da5,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:14bc468d01269f2d6f52,canonical:person:c3186dde-24a4-4746-b8df-e002393462d8,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:31905dfa8217b11250f6,canonical:person:f5f7822c-8f93-406d-8881-9a58a1a08484,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:c9699a0c5f4c52bb1a0f,canonical:concept:46f7dd63-b55a-4a5c-99c1-320153bc8866,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:92831e4011ece8148669,canonical:person:6fc67027-2463-4d5b-9447-cb86dbe464d3,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:3015489d15a4708855ba,canonical:person:2cfd8426-9153-427a-9ad7-e4a6fbd75fef,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:e74f2fd437df2f7a95f9,canonical:person:8b7e7af7-bcef-45a2-b401-b7b35dab785b,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:64ef5c147c799b62a391,canonical:person:3099eb7a-86ef-41c6-af55-494b85e606d2,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:608e9fbdce077152042f,canonical:person:fbeafb18-797f-4eb9-bb6e-418ce3590765,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:627fb3ef067a22e3e546,canonical:person:a2094dc5-ff8a-4ed6-a30d-50c4f1a6b014,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:7a0f44014a57139d2c7d,canonical:person:11927dfd-525d-4743-aa6e-8ae5d2328315,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:bba64c9e5984d461d37a,canonical:person:39905b63-2090-4002-9bd3-e0ea9b1cd724,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:a9c745aa4b962c4b2753,canonical:person:8263a704-9874-4f9a-bcaf-09bbc4b4a487,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:5db59b9d983c4f43a088,canonical:person:b83986d2-3af0-43b7-9372-ddbedd40d89c,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:037e85fa6dfba0adb515,canonical:person:c972760f-253a-45a7-b796-434635cc4f99,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:45a5b4c06beeaac751bc,canonical:person:79c14f24-7f1f-40d9-a3e5-d6eaf3a6935c,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:68539e52192f31f9858c,canonical:person:acd7b89c-43dd-4e0b-b6aa-00c9e667c927,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:d18b436cc4e96a26d293,canonical:person:84a4a6aa-71d5-4b77-903c-c9e0de9cdb77,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:77b20ac08cd6ed4bf19b,canonical:person:0cde6c1e-b198-4300-b3ee-db27ad1d6d98,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:ad65d549023ae738e83c,canonical:person:da3313aa-3e56-4113-8115-e37c034bd967,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:3a59598f130c1c457acf,canonical:person:ea3e01f9-584e-4ed6-96bf-1a4752a706f3,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:0d43db26ed79d8f8fad4,canonical:person:a74ad229-6faf-4f04-8b18-966ff536f09e,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:059c8ca3628ce70f45ad,canonical:person:b72a29b0-f063-40a3-94d9-d07b6d42b879,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:433df2b9e05b1751faff,canonical:person:94a6c772-a3aa-4f47-9668-190846291933,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:3d60a8d81841d003abed,canonical:person:efb636e3-ec1a-4c69-9d50-91a22cc53a25,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:18dae33b0ce033b30bfe,canonical:person:8598ebb1-ee6a-45cb-a9f1-90c6465eb7f3,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:35cb60c954ddf11b77ef,canonical:person:3e7d4fd2-5079-40a1-b656-b3f91ac0641e,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:e6d62b7bf2edbbffce82,canonical:person:7b05fe3b-2123-498b-83bf-4725f25420c8,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:b9d5324bc129f5d1721b,canonical:person:d303d1c2-0442-489c-8219-292fed82a0c3,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
